section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
K,Roofing,Roofing,,,"(f) Colour of tiles/sheets, where applicable",note
K,Roofing,Roofing,,,TILE ROOFING,note
K,Roofing,Roofing,,,"Tile roofing K2 Particulars of the following shall be given:i. Kind, size, type, colour and quality of slates or tiles (e.g., asbestos-cement",note
K,Roofing,Roofing,,,"slates; clay-ware tiles, concrete tiles; shingles).",note
K,Roofing,Roofing,,,ii. Extent of lap,note
K,Roofing,Roofing,,,iii. Method of fixing and the number and kind of nails or pegs per slate or tile.,note
K,Roofing,Roofing,,,iv. Size and type of laths or battens,note
K,Roofing,Roofing,,,Roof coverings K3 Roof coverings shall be given in square metres. Coverings over 45 degrees from horizontal and,note
K,Roofing,Roofing,,,vertical coverings shall each be so described.,note
K,Roofing,Roofing,,,Labours on roof K4 (a) Square cutting around openings shall be given in linear metres. Square cutting against,note
K,Roofing,Roofing,,,coverings abutments and at top edges shall be deemed to be included with the roof coverings.,note
K,Roofing,Roofing,,,(b) Raking cutting and curved cutting shall each be given separately in linear metres.,note
K,Roofing,Roofing,,,"(c) Holes for pipes, standards and the like members (grouped together) shall be enumerated",note
K,Roofing,Roofing,,,stating the size of the members,note
K,Roofing,Roofing,,,Eaves K5 Double course at eaves and extra undercourse at eaves shall each be given separately in linear,note
K,Roofing,Roofing,,,metres. Raking eaves and curved eaves shall each be so described. Bedding shall be given in the,note
K,Roofing,Roofing,,,description stating the nature of the bedding material. Cut courses at eaves shall be deemed to be,note
K,Roofing,Roofing,,,included in the items.,note
K,Roofing,Roofing,,,"Verges K6 Verges shall be given in linear metres. Raking verges, curved verges and verges with purpose-made",note
K,Roofing,Roofing,,,"or special tiles shall each be so described. Extra undercloak course, bedding, pointing and finishing",note
K,Roofing,Roofing,,,with cement fillets shall be given in the description.,note
K,Roofing,Roofing,,,Valleys K7 (a) Cutting to valleys (measured to both sides) shall be given in linear metres. Oneand-halfwidth slates or tiles shall be deemed to be included with the items. Bedding and pointing,note
K,Roofing,Roofing,,,to valleys (measured to both sides) shall be given in the description.,note
K,Roofing,Roofing,,,(b) Valley-tiles shall be given in linear metres as extra over the roof coverings in which they,note
K,Roofing,Roofing,,,occur. Purpose-made valley-tiles shall be so described. Cutting and bonding to both sides,note
K,Roofing,Roofing,,,shall be deemed to be included with the items.,note
K,Roofing,Roofing,,,(c) Laced or swept valleys shall be given in linear metres as extra over the roof coverings in,note
K,Roofing,Roofing,,,which they occur. Cutting and bonding to both sides shall be deemed to be included with,note
K,Roofing,Roofing,,,the items. Special finishes to tops or bottoms of valleys shall be enumerated stating the,note
K,Roofing,Roofing,,,nature of the finish,note
K,Roofing,Roofing,,,Hips and vertical K8 (a) Cutting to hips and cutting to vertical angles (measured to both sides) shall each be given,note
K,Roofing,Roofing,,,angles separately in linear metres.,note
K,Roofing,Roofing,,,(b) Hip tiles and vertical angle tiles shall each be given separately in linear metres. Purpose,note
K,Roofing,Roofing,,,made hip tiles or angle tiles shall be so described. Cutting and bonding to both sides shall,note
K,Roofing,Roofing,,,"be deemed to be included with the items. Filled ends shall be enumerated. Fitted ends,",note
K,Roofing,Roofing,,,mitred angles and mitred intersections shall be deemed to be included with the items.,note
K,Roofing,Roofing,,,Ridges and hip K9 Ridge-cappings and hip-cappings shall each be given separately in linear metres. Bedding and,note
K,Roofing,Roofing,,,37,note
K,Roofing,Roofing,,,"cappings pointing shall be given in the description. Filled ends, purpose-made tiles, vents, finials and the like",note
K,Roofing,Roofing,,,"shall each be enumerated separately. Fitted ends, mitred angles and mitred Intersections shall be",note
K,Roofing,Roofing,,,deemed to be included with the items.,note
K,Roofing,Roofing,,,Special fillings K10 Tile slips and other fillings shall each be given separately in linear metres. Bedding and pointing,note
K,Roofing,Roofing,,,will be given in the description,note
K,Roofing,Roofing,,,Hip-irons K11 Hip-irons shall be enumerated stating the method of fixing,note
K,Roofing,Roofing,,,Metal slates and K12 Metal slates and metal soakers shall each be enumerated separately stating the size,note
K,Roofing,Roofing,,,soakers,note
K,Roofing,Roofing,,,Glass tiles K13 Glass tiles and the like shall be enumerated as extra over the coverings in which they occur,note
K,Roofing,Roofing,,,Lathing or battening K14 (a) Lathing or battening shall be given in the description of roofing (see Clause K2 (iv) hereof).,note
K,Roofing,Roofing,,,(b) Counter battening shall be given in square metres stating the size and spacing of the,note
K,Roofing,Roofing,,,batterns and the method of fixing.,note
K,Roofing,Roofing,,,Under felting K15 Underfelting shall be given in square metres stating the extent of the laps and the method of fixing.,note
K,Roofing,Corrugated or troughed sheet roofing,,,Corrugated or troughed sheet roofing,subsection
K,Roofing,Corrugated or troughed sheet roofing,,,Corrugated or K16 Particulars of the following shall be given:troughed roofing,note
K,Roofing,Generally to Section K,,,Generally to Section K,subsection
K,Roofing,Generally to Section K,,,i. Kind of sheeting (e.g. asbestors-cement; iron; steel; protected metal;,note
