section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
G,Walling,Sundries,G79,,"and pinning enumerated separately stating the overall size. Building in strong-room doors, safe-doors and the like (complete with frame) shall each be enumerated separately stating the overall size, the approximate weight and the floor level. Building in or cutting and pinning lugs, bedding frames and pointing to one or both sides shall be given in the description. (b) Building in ends of lintels, steel sections, bearing bars, steps, timbers and the like as the work proceeds shall be deemed to be included with the walling items. No deduction shall be made for any ends mentioned in this sub-clause. (c) Cutting and pinning ends of lintels, steel sections, tubular rails, steps, timbers, brackets and the like (grouped together) shall be enumerated irrespective of size. No deduction shall be made for any ends mentioned in this sub-clause.",clause
G,Walling,Sundries,G80,,Holes,clause
G,Walling,Sundries,G80,G80(a),"Holes for pipes, tubes, bars, cables, conduits and the like members (grouped together)",subclause
G,Walling,Sundries,G80,,"shall be enumerated stating the sizes of the member and the thickness of the work. Fixing pipe-sleeves shall be given in the description. (b) (b) Holes for ducting, trunking, tray and the like members (grouped together) shall be enumerated stating the size of the member and the thickness of the work.",clause
G,Walling,Sundries,G81,,Mortices,clause
G,Walling,Sundries,G81,G81(a),"Mortices and sinkings for ragbolts, bars, rails, and the like (grouped together) shall each be",subclause
G,Walling,Sundries,G81,,"enumerated stating the depth in stages of 100 millimetres,. Running mortices with lead or mortar shall be given in the description.",clause
G,Walling,Sundries,G82,,"Making good  Making good walls in connection with any of the labours mentioned in clauses G79, G80 and G81 hereof shall be deemed to be included with the items. Making good fair face or facings in connection",clause
G,Walling,Sundries,G79,,"with any of the labours mentioned in Clauses , G80 and G81 hereof shall be given in the description of such labours.",clause
G,Walling,Sundries,G83,,"Air-bricks, ventilating  Forming openings in walls and providing and building in air-bricks, ventilating gratings, soot-doors and gratings and soot- the like shall each be enumerated separately stating the size of the opening, the nature of the wall 31 doors and its thickness. Lintels and arches shall be given in the description.",clause
G,Walling,Sundries,G84,,Flues,clause
G,Walling,Sundries,G84,G84(a),Parging and coring flues shall be given in linear metres stating the internal size of the flue,subclause
G,Walling,Sundries,G84,,where over 0.25 square metres in sectional area. (b) Fireclay linings and precast concrete linings to flues shall each be given separately in linear metres stating the size. Cutting to form easings and bends in linings and cutting walls around linings shall be given in the description.,clause
G,Walling,Sundries,G85,,Gas flue-blocks  Flue-blocks shall be enumerated stating the type of blocks and the size and number of flues in each block. The method of building shall be described (e.g. built-in; free-standing). Rough cutting on walls around the flue-blocks shall be given in the description of built-in flue-blocks.,clause
G,Walling,Sundries,G86,,Chimney-pots  Chimney-pots shall be enumerated stating the type and the size. Setting and flaunching shall be given in the description.,clause
G,Walling,Sundries,G87,,Stoves and surrounds,clause
G,Walling,Sundries,G87,G87(a),"Stoves, grates, mantels, ranges and similar units shall each be enumerated separately",subclause
G,Walling,Sundries,G87,,"stating the type and the size. Setting in fireplace opening and providing any concrete and brick backings shall be given in the description stating the width of the fireplace opening. (b) Surrounds, hearths and similar units shall each be enumerated separately stating the size, the nature of the material (e.g. tile, marble) and the condition in which each unit is supplied (e.g. loose parts; pre-slabbed). Assembling and jointing or building up loose parts and setting shall be given in the description.",clause
G,Walling,Sundries,G88,,"Cramps  Metal cramps, slate dowels, metal dowels, lead plugs and the like shall each be enumerated separately stating the size. Mortices and running with mortar or lead shall be given in the description.",clause
G,Walling,Sundries,G89,,Coating backs of  Coating backs of stones or blocks with slurry shall be given in the description of the walling on which stones it occurs. Coating with other material shall be given in square metres stating the kind of material.,clause
G,Walling,Centering,,,Centering,subsection
G,Walling,Centering,,,Centering,subsection
G,Walling,Centering,G89,,"ii. Shape of surface (e.g. flat; segmental; semicircular; groined). (b) Centering left in shall be so described. (c) Centering with supports over 3.50 metres high shall be so described stating the height in further stages of 1.50 metres. (d) Centering shall be measured as the actual surface to be supported. Strutting, shoring, bolting, wedging, easing, striking and removing shall be deemed to be included with the items.",clause
G,Walling,Centering,G91,,Flat soffits,clause
G,Walling,Centering,G91,G91(a),Centering for flat soffits over 300 millimetres wide and not exceeding 2 metres span shall,subclause
G,Walling,Centering,G91,,be given in square metres. (b) Centering for flat soffits not exceeding 300mm wide & not exceeding 2 metres span shall be given in linear metres stating the width (c) Centering for flat soffits over 2 metres span shall be enumerated stating the span of the opening and the width of the soffit. (d) Centering for slopping soffits shall be so described,clause
G,Walling,Centering,G92,,Curved and vaulted  Centering for curved soffits and vaulted soffits shall each be given separately in square metres. soffits,clause
G,Walling,Centering,G93,,"Arches  Centering for segmental, semicircular, invert and other curved arches shall each be enumerated separately stating the span of the opening and the width of the soffit. The rise shall also be stated except in the case of semi-circular arches.",clause
G,Walling,Centering,G94,,Labours on centering,clause
G,Walling,Centering,G94,G94(a),"Raking cutting, curved cutting, cutting to groin points, cutting to inter-sections, cutting",subclause
G,Walling,Centering,G94,,"against ribs and the like labours shall each be given separately in linear metres. Scribed edges and splayed edges shall be deemed to be included with the items. (b) Notching for key blocks, projecting voussoirs and the like shall each be enumerated separately stating the size of girth. 32",clause
G,Walling,Centering,G95,,Supports to projecting,clause
G,Walling,Centering,G95,G95(a),"Supports to projecting masonry (e.g. corbel-courses; cornices, pediments; hoods) shall be",subclause
G,Walling,Centering,G95,,stonework and given in linear metres of work to be supported stating the projecting. tracery (b) Strutting and ribbing for tracery work shall be enumerated stating the overall areas of the tracery.,clause
